"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"gene"
"GRAMD1B"	0.75966090733807	-0.0288986120537142	0.923	0.867	1	"GRAMD1B"
"SMPX"	0.75983386550048	-0.000360774624432264	0.115	0.132	1	"SMPX"
"C7orf25"	0.75985925573701	-0.0196435446605303	0.308	0.322	1	"C7orf25"
"PLAA"	0.759889687742219	0.0648070361160937	0.5	0.535	1	"PLAA"
"ZNF649"	0.759919633983894	-0.00695154610252641	0.135	0.153	1	"ZNF649"
"ARHGEF25"	0.75993579473327	0.0246223498555818	0.269	0.259	1	"ARHGEF25"
"NDUFS8"	0.760087314162717	0.0133353536343768	0.423	0.436	1	"NDUFS8"
"ITPKC"	0.760097893559106	-0.0409370718148957	0.385	0.393	1	"ITPKC"
"EZH2"	0.760185758473983	-0.0839233342559091	0.769	0.765	1	"EZH2"
"TRIP10"	0.760219905381516	0.138046326506167	0.519	0.528	1	"TRIP10"
"QRSL1"	0.760362070503467	-0.0454159753709769	0.519	0.552	1	"QRSL1"
"LRP5L"	0.760369458389574	0.0365932262962367	0.442	0.502	1	"LRP5L"
"CCR4"	0.760474523127814	0.0294283712821389	0.192	0.18	1	"CCR4"
"ZNF771"	0.760544445371485	-0.044318486171423	0.577	0.614	1	"ZNF771"
"POU5F1"	0.760558577899522	-0.0102984739842579	0.192	0.177	1	"POU5F1"
"ACVR1B"	0.760560752454341	0.01091046184899	0.596	0.642	1	"ACVR1B"
"HEY1"	0.76063086613624	-0.062131038950738	0.404	0.412	1	"HEY1"
"CALM3"	0.760682363285688	0.0609466128965513	0.346	0.371	1	"CALM3"
"NCAPG"	0.76068701266951	0.0449036733669064	0.635	0.657	1	"NCAPG"
"LYPD5"	0.760690452562637	0.0394823901578938	0.25	0.238	1	"LYPD5"
"BLZF1"	0.760709229446916	-0.0173311586141767	0.519	0.569	1	"BLZF1"
"SLC44A4"	0.760746393536399	0.0518827018361136	0.269	0.273	1	"SLC44A4"
"E2F7"	0.760751124700884	-0.0743283780574387	0.519	0.527	1	"E2F7"
"RALGAPA1"	0.760782747515749	0.0576632024729012	0.673	0.68	1	"RALGAPA1"
"PPFIA1"	0.76082005683607	-0.0316531818353381	0.654	0.666	1	"PPFIA1"
"FAM46A"	0.760988366765531	-0.0295971782273787	0.75	0.778	1	"FAM46A"
"ADGRA2"	0.761086048152735	-0.0229119533771758	0.577	0.631	1	"ADGRA2"
"PLEKHH2"	0.761102030745864	0.0195752179552814	0.519	0.503	1	"PLEKHH2"
"DHODH"	0.761111489575008	0.0493712386493226	0.5	0.52	1	"DHODH"
"LRIG1"	0.761149645906929	-0.0562397515718969	0.769	0.825	1	"LRIG1"
"PRIMA1"	0.761180940813604	-0.0332112734825827	0.385	0.41	1	"PRIMA1"
"EIF2B3"	0.761329044028155	-0.00154263510619923	0.538	0.524	1	"EIF2B3"
"PTPDC1"	0.76133050345784	0.052994756801346	0.365	0.367	1	"PTPDC1"
"TRMT10C"	0.761404131252924	0.003181358384578	0.423	0.41	1	"TRMT10C"
"ANKRD10"	0.761413850961326	0.00618246756697827	0.673	0.666	1	"ANKRD10"
"TACC2"	0.761734748494796	0.236594668081534	0.577	0.538	1	"TACC2"
"ARHGEF37"	0.761804728951365	0.00943097656130143	0.827	0.787	1	"ARHGEF37"
"APOPT1"	0.761847184101766	0.00639473015250025	0.538	0.543	1	"APOPT1"
"NUP58"	0.761906399116248	0.0880391067083186	0.519	0.509	1	"NUP58"
"ATOX1"	0.761949549734495	-0.00921603296602358	0.846	0.89	1	"ATOX1"
"TM4SF20"	0.761991103580444	0.0453105311738348	0.25	0.251	1	"TM4SF20"
"CCM2"	0.762003258882567	0.0427628785056684	0.846	0.868	1	"CCM2"
"TM9SF2"	0.762012322406276	-0.00221704752396346	0.692	0.713	1	"TM9SF2"
"KCTD21"	0.762071185042763	0.0373325535776708	0.462	0.483	1	"KCTD21"
"C11orf84"	0.762076823319336	0.0563981687867196	0.135	0.159	1	"C11orf84"
"TVP23B"	0.76211965349993	0.0844841244483717	0.308	0.324	1	"TVP23B"
"CNNM2"	0.762232696624269	0.0120675416253169	0.808	0.835	1	"CNNM2"
"TRMT6"	0.762265987999831	0.0360099667486997	0.346	0.393	1	"TRMT6"
"VAPB"	0.76229548452736	-0.0450142993890424	0.481	0.523	1	"VAPB"
"DSCR3"	0.762341582683749	0.0536970355018482	0.769	0.803	1	"DSCR3"
"SMIM3"	0.762374627998182	0.0119282835742507	0.673	0.701	1	"SMIM3"
"ASAP1"	0.762426155791143	-0.0144145346566891	0.981	0.962	1	"ASAP1"
"PSMD6"	0.762442152140762	0.0083079043547476	0.462	0.5	1	"PSMD6"
"GTF2H4"	0.762494022218299	0.038759112222517	0.288	0.284	1	"GTF2H4"
"TRIM21"	0.762513322633085	0.0105512672040881	0.269	0.254	1	"TRIM21"
"RPAIN"	0.762643082889436	0.0090158149240972	0.5	0.508	1	"RPAIN"
"EGFR"	0.762691366503722	-0.0271790288711549	0.423	0.452	1	"EGFR"
"WSCD1"	0.762726278850231	0.0784461138680353	0.462	0.444	1	"WSCD1"
"SLC26A9"	0.762734123484895	-0.0105018211715161	0.269	0.299	1	"SLC26A9"
"SLC7A1"	0.762748836972953	0.0391212842119659	0.673	0.667	1	"SLC7A1"
"AP003419.11"	0.762825230284651	-0.00893155397311418	0.442	0.522	1	"AP003419.11"
"TRPT1"	0.76284781924972	-0.0316792262146049	0.212	0.227	1	"TRPT1"
"CD226"	0.762901788370859	-0.0261326147896856	0.5	0.482	1	"CD226"
"KNDC1"	0.763063577841537	0.0344892104091996	0.269	0.252	1	"KNDC1"
"FBXO4"	0.763171228068753	-0.00943148213673539	0.519	0.493	1	"FBXO4"
"SUSD1"	0.763171274492135	-0.0774624345600571	0.712	0.722	1	"SUSD1"
"FAM206A"	0.763202019584907	0.00756794274222744	0.385	0.452	1	"FAM206A"
"RP11-500M8.7"	0.763220156311781	0.000390496921073291	0.423	0.463	1	"RP11-500M8.7"
"SLC20A1"	0.76324148951286	0.0868154118669811	0.577	0.575	1	"SLC20A1"
"COL1A2"	0.763306298078715	0.0183471245072802	0.231	0.215	1	"COL1A2"
"EN1"	0.763408875246304	-0.0204837443466088	0.173	0.188	1	"EN1"
"HMGB2"	0.763622460138652	-0.0620872965570141	0.635	0.695	1	"HMGB2"
"TDO2"	0.763759083413529	0.0681370133017846	0.192	0.185	1	"TDO2"
"IL17D"	0.763786286826612	0.0462969697930884	0.423	0.416	1	"IL17D"
"IRS2"	0.763893663596359	0.0215595744049233	0.538	0.609	1	"IRS2"
"NIPA1"	0.763910129822669	-0.0551723892592277	0.5	0.495	1	"NIPA1"
"HSD17B11"	0.764238482227066	-0.0161439935701778	0.577	0.631	1	"HSD17B11"
"TMEM230"	0.764321287458385	0.0800578650151326	0.673	0.711	1	"TMEM230"
"RASA2"	0.764321566156415	0.031132518973189	0.827	0.842	1	"RASA2"
"SH3GL1"	0.764389990060577	0.0815229388878964	0.615	0.656	1	"SH3GL1"
"EEFSEC"	0.76439051074211	-0.0625695744646102	0.75	0.764	1	"EEFSEC"
"ARHGAP8"	0.764402494291165	0.277598084715411	0.288	0.305	1	"ARHGAP8"
"ATG9A"	0.764409673081881	0.0108816433247003	0.692	0.736	1	"ATG9A"
"BMS1"	0.764464851350598	0.00743005977140998	0.462	0.456	1	"BMS1"
"OXSR1"	0.764600570135411	-0.026668061392664	0.731	0.776	1	"OXSR1"
"B4GALNT4"	0.764605443776307	-0.0150877609530109	0.096	0.112	1	"B4GALNT4"
"ARRDC1"	0.764622392823636	-0.0307830509734507	0.308	0.338	1	"ARRDC1"
"GTF2I"	0.764626456114135	0.000542708426210847	0.596	0.709	1	"GTF2I"
"RPL41"	0.764641691371499	-0.0352622817811372	0.404	0.414	1	"RPL41"
"HES6"	0.764703550726202	0.0652557677498361	0.212	0.211	1	"HES6"
"FCGRT"	0.764827230431005	0.0290716208328637	0.308	0.294	1	"FCGRT"
"DOCK2"	0.765079695032897	0.0778850403964153	0.942	0.943	1	"DOCK2"
"C11orf91"	0.765231127895013	-0.00354070763957615	0.423	0.407	1	"C11orf91"
"CELA2B"	0.765246899510414	-0.0191556473145154	0.096	0.111	1	"CELA2B"
"CDH23"	0.765259740344081	-0.0186091434010529	0.962	0.972	1	"CDH23"
"CDNF"	0.76535092390792	0.0590848860186036	0.538	0.579	1	"CDNF"
"CACNA1E"	0.765377848995444	0.0681296674874381	0.635	0.651	1	"CACNA1E"
"C4orf47"	0.765429517728169	0.066272274531507	0.423	0.478	1	"C4orf47"
"AIM1"	0.765531721450422	0.0556584288021438	0.942	0.921	1	"AIM1"
"TSNARE1"	0.765588533555541	0.0670004682142038	0.673	0.674	1	"TSNARE1"
"RP11-542C16.2"	0.765594243077465	0.00891413814135264	0.154	0.18	1	"RP11-542C16.2"
"MAP3K8"	0.76560416780463	0.00829222442088007	0.712	0.669	1	"MAP3K8"
"SERPINB8"	0.765630673855771	-0.00342219455661308	0.596	0.536	1	"SERPINB8"
"TMEM59"	0.765644580992362	0.00256905945049146	0.731	0.753	1	"TMEM59"
"FAM105A"	0.765675164868074	-0.0805595518366257	0.519	0.556	1	"FAM105A"
"RBM6"	0.765884220010741	0.00481707497641715	0.769	0.8	1	"RBM6"
"SAFB2"	0.76603851156342	0.101151404484277	0.404	0.454	1	"SAFB2"
"RP11-219A15.1"	0.766095733139719	-0.0148007854038598	0.135	0.152	1	"RP11-219A15.1"
"CLVS1"	0.766102406048729	0.0699837164540646	0.769	0.811	1	"CLVS1"
"NTNG2"	0.766110055164736	-0.0305149424903937	0.538	0.586	1	"NTNG2"
"RP11-58C22.1"	0.766116671164818	0.00858575764603542	0.404	0.414	1	"RP11-58C22.1"
"KCTD5"	0.766186865948915	0.0223489888043187	0.327	0.381	1	"KCTD5"
"ABHD16A"	0.766292839045915	0.0161711867686127	0.404	0.394	1	"ABHD16A"
"OLFML2A"	0.766337031121524	0.0504535651636069	0.327	0.385	1	"OLFML2A"
"TIA1"	0.766390549358099	0.0291289352688063	0.558	0.58	1	"TIA1"
"SPG7"	0.766500312410186	0.0229441740032275	0.769	0.817	1	"SPG7"
"RP4-576H24.4"	0.766576492053775	0.0150864784521335	0.231	0.264	1	"RP4-576H24.4"
"SCCPDH"	0.766777097210266	0.0565930405832323	0.423	0.469	1	"SCCPDH"
"PCOLCE2"	0.766814333796327	-0.0344766829212262	0.404	0.441	1	"PCOLCE2"
"NXPH4"	0.766887044926979	-0.0260468978013761	0.308	0.328	1	"NXPH4"
"LA16c-431H6.6"	0.766889306963708	-0.0403487209841218	0.462	0.503	1	"LA16c-431H6.6"
"CLCA1"	0.766896042182011	-0.00246626139976075	0.212	0.198	1	"CLCA1"
"NT5DC1"	0.766908317913933	-0.0738265928095188	0.712	0.718	1	"NT5DC1"
"AL022578.1"	0.76692810772413	0.00784623122405567	0.135	0.154	1	"AL022578.1"
"C16orf71"	0.766954903735708	0.0732528435715588	0.308	0.309	1	"C16orf71"
"PFDN2"	0.767009964504821	0.00502646870324347	0.365	0.439	1	"PFDN2"
"ARNT2"	0.767029328504983	0.128735033831779	0.596	0.625	1	"ARNT2"
"ABCB4"	0.767116038640444	-0.00552082800955367	0.442	0.481	1	"ABCB4"
"PPP2CA"	0.767265803404703	0.0145130149895824	0.692	0.705	1	"PPP2CA"
"KIAA1324L"	0.76727427636636	-0.0235482376095125	0.731	0.681	1	"KIAA1324L"
"ANKRD29"	0.767322893518923	-0.0537406895793805	0.5	0.534	1	"ANKRD29"
"FTSJ3"	0.767339196505244	0.135225521060209	0.404	0.46	1	"FTSJ3"
"NCOA1"	0.767368259437883	0.0551143016055102	0.788	0.815	1	"NCOA1"
"PIP5K1A"	0.767381055931731	-0.0488468999356792	0.442	0.456	1	"PIP5K1A"
"SYCE2"	0.767512909224769	-0.00160830936247236	0.308	0.35	1	"SYCE2"
"RP11-322E11.6"	0.767588609301005	0.065223843983212	0.731	0.721	1	"RP11-322E11.6"
"BRCA1"	0.76762039284163	-0.00618487173648374	0.673	0.706	1	"BRCA1"
"TDRD5"	0.76762876922906	-0.0493582858783147	0.231	0.247	1	"TDRD5"
"DHRS9"	0.767767528274154	0.00734369649021249	0.442	0.493	1	"DHRS9"
"IL13RA1"	0.767772794325166	-0.00481966273704854	0.269	0.282	1	"IL13RA1"
"RBM23"	0.767781199631588	-0.0313361305607162	0.692	0.714	1	"RBM23"
"NF1"	0.767804317790447	0.115793114552612	0.769	0.782	1	"NF1"
"CHAMP1"	0.767847408212089	0.0608124250648946	0.327	0.366	1	"CHAMP1"
"NAT16"	0.767905797872748	-0.0434206675358059	0.25	0.264	1	"NAT16"
"BICD1"	0.767921010905733	0.00696483275870619	0.808	0.87	1	"BICD1"
"PCK2"	0.767925096057913	0.0297077631518937	0.462	0.478	1	"PCK2"
"SERPINB10"	0.767934455737527	-0.00493889422719812	0.231	0.257	1	"SERPINB10"
"HLA-DRA"	0.768093897744201	0.00588690348055348	0.231	0.216	1	"HLA-DRA"
"CINP"	0.768153365840877	0.01914622830065	0.327	0.322	1	"CINP"
"CCDC134"	0.768226550435743	0.0178395147628272	0.327	0.384	1	"CCDC134"
"ZNF446"	0.768360967487452	0.0452489126694079	0.442	0.426	1	"ZNF446"
"JPH1"	0.768371755627979	0.0216509629308918	0.365	0.377	1	"JPH1"
"TXNDC12"	0.768403907413368	-0.0195852873165289	0.692	0.653	1	"TXNDC12"
"PPA1"	0.768452711273563	0.0371048062788946	0.365	0.364	1	"PPA1"
"VHL"	0.768477396334857	-0.0046569087589729	0.346	0.36	1	"VHL"
"FGL1"	0.768516479936569	0.0282999687786261	0.346	0.347	1	"FGL1"
"SH3BGRL3"	0.768610186320779	0.00599155267327947	0.231	0.21	1	"SH3BGRL3"
"NFATC4"	0.768644346557752	0.045107656719179	0.385	0.374	1	"NFATC4"
"AC002310.13"	0.768668217265227	-0.0320524452605584	0.538	0.563	1	"AC002310.13"
"CTD-3148I10.9"	0.768730780069404	0.059300198940321	0.481	0.462	1	"CTD-3148I10.9"
"ITM2C"	0.768828821310342	0.00133139588493081	0.635	0.637	1	"ITM2C"
"TBC1D13"	0.768830762950588	0.0144537052296327	0.231	0.216	1	"TBC1D13"
"NBPF11"	0.76883419222992	-0.0470072388388849	0.212	0.231	1	"NBPF11"
"PIK3R6"	0.768836682722852	0.0340372921714001	0.423	0.454	1	"PIK3R6"
"MYO1H"	0.76888074357125	0.0195935650773696	0.5	0.51	1	"MYO1H"
"FRRS1"	0.769035460978703	-0.0014909861573007	0.442	0.475	1	"FRRS1"
"MAP4"	0.76907930628298	0.0293175205736211	0.731	0.758	1	"MAP4"
"C1orf162"	0.769183715971748	0.0194089873727566	0.308	0.296	1	"C1orf162"
"EDARADD"	0.769243995509027	0.0660403062561891	0.538	0.64	1	"EDARADD"
"KL"	0.769269929723877	-0.0866524907416819	0.519	0.502	1	"KL"
"MPPED2"	0.769272827185947	0.00377563760287214	0.75	0.723	1	"MPPED2"
"TMEM30B"	0.769327931498488	-0.0493050257212866	0.154	0.161	1	"TMEM30B"
"INCENP"	0.769375527542363	0.00706810523628654	0.5	0.492	1	"INCENP"
"OCRL"	0.769383731232467	-0.0108033770462395	0.308	0.333	1	"OCRL"
"RTCB"	0.769386394679453	0.0534693560595217	0.212	0.209	1	"RTCB"
"RACGAP1"	0.769448998938075	0.168383247756603	0.558	0.581	1	"RACGAP1"
"UQCC2"	0.769461592493526	-0.0233633494347405	0.423	0.462	1	"UQCC2"
"FBXL19"	0.769520090346121	0.0492035818634302	0.788	0.804	1	"FBXL19"
"C1QBP"	0.769551175987531	0.0038076720245549	0.231	0.264	1	"C1QBP"
"ARHGAP36"	0.76955482164349	-0.00389867369594699	0.115	0.136	1	"ARHGAP36"
"MICA"	0.76956608339817	-0.0157052704030451	0.404	0.451	1	"MICA"
"TMEM52"	0.769635059963345	-0.00968050749843663	0.346	0.376	1	"TMEM52"
"KCNJ3"	0.769652361562108	-0.0458438228985786	0.308	0.343	1	"KCNJ3"
"TRPM7"	0.769688853000448	-0.0575137266597991	0.577	0.595	1	"TRPM7"
"MLIP"	0.769751559162441	0.101898134004982	0.615	0.606	1	"MLIP"
"PHKG1"	0.769868396009737	-0.00677474472867129	0.115	0.134	1	"PHKG1"
"ABHD15"	0.769898290828353	0.0439145765984781	0.404	0.386	1	"ABHD15"
"FNTA"	0.769921024916052	-0.0536601397911349	0.577	0.594	1	"FNTA"
"RMDN1"	0.769922282815512	0.042413333367074	0.635	0.641	1	"RMDN1"
"CEP72"	0.769927974300648	0.0228327180214568	0.327	0.385	1	"CEP72"
"AP000275.65"	0.769974009329586	0.0470867839677507	0.462	0.448	1	"AP000275.65"
"SLC32A1"	0.770037370560202	0.00408701662929373	0.192	0.221	1	"SLC32A1"
"CTD-2207O23.10"	0.770040953423106	0.09680948324824	0.288	0.271	1	"CTD-2207O23.10"
"MIER3"	0.770151727500682	-0.0305689367112317	0.385	0.412	1	"MIER3"
"SLC45A2"	0.770184746866884	-0.0136994946160276	0.173	0.196	1	"SLC45A2"
"NHLRC3"	0.770227082457576	0.0313281700569568	0.519	0.525	1	"NHLRC3"
"FAM159B"	0.770230989062935	0.0125918471806197	0.154	0.141	1	"FAM159B"
"ARL10"	0.770279966342217	0.0148262064152124	0.731	0.698	1	"ARL10"
"PDE4C"	0.770370065360106	-0.0151849308051576	0.481	0.441	1	"PDE4C"
"DYSF"	0.770570751047911	-0.0627941655220086	0.673	0.709	1	"DYSF"
"VKORC1"	0.770685689485133	0.00806174875179161	0.288	0.326	1	"VKORC1"
"PEX26"	0.770738144491917	-0.0446486680234394	0.558	0.603	1	"PEX26"
"UBE2M"	0.770810629324561	-0.0574304752004907	0.365	0.377	1	"UBE2M"
"SEMA3F"	0.770886304957251	0.00829146189478702	0.288	0.324	1	"SEMA3F"
"RPUSD3"	0.771025196130396	-0.0271350064918827	0.327	0.346	1	"RPUSD3"
"NKD1"	0.771026079619987	-0.00545309182210851	0.731	0.682	1	"NKD1"
"GPR108"	0.771115080767069	0.130150664997444	0.5	0.505	1	"GPR108"
"ALG11"	0.771184949233626	0.0119550644069947	0.558	0.563	1	"ALG11"
"USP54"	0.771261583577884	0.00288322572745492	0.673	0.691	1	"USP54"
"BPNT1"	0.771296488313409	0.039410491844936	0.423	0.442	1	"BPNT1"
"WNT5B"	0.771346982187143	-0.00130548865959024	0.827	0.773	1	"WNT5B"
"ZSCAN16"	0.771389661615379	-0.0172355015741165	0.231	0.256	1	"ZSCAN16"
"SCGB2B2"	0.771424503651266	-0.0445812480789507	0.404	0.374	1	"SCGB2B2"
"NUDT21"	0.771443321241744	0.0392250858213075	0.5	0.582	1	"NUDT21"
"FAM83H"	0.771540486599613	-0.00772352066566558	0.096	0.113	1	"FAM83H"
"SVIL"	0.77154224639824	0.0982896494585661	0.865	0.851	1	"SVIL"
"JAK3"	0.771828651770156	-0.00469823494065325	0.308	0.353	1	"JAK3"
"SSTR2"	0.771934556584977	0.0358970417591487	0.192	0.189	1	"SSTR2"
"PSMB8"	0.771975834212151	-0.0157439994346693	0.365	0.4	1	"PSMB8"
"TMBIM6"	0.772037506876023	0.0134069003255997	0.769	0.798	1	"TMBIM6"
"SLC9A4"	0.772055106475542	0.0656000792481391	0.346	0.397	1	"SLC9A4"
"MYO18B"	0.772083696078719	0.00205280442282385	0.481	0.466	1	"MYO18B"
"NSMCE2"	0.772117378142552	0.0660560486923107	0.904	0.879	1	"NSMCE2"
"C7orf33"	0.772133442049661	0.0151079150475761	0.135	0.126	1	"C7orf33"
"GPS2"	0.772165402663843	0.00946251328044137	0.154	0.179	1	"GPS2"
"ILVBL"	0.772191132993506	-0.00661864330682066	0.365	0.403	1	"ILVBL"
"BACH2"	0.772390422361701	-0.00180719382728434	0.981	0.974	1	"BACH2"
"UBAC1"	0.772558779181288	0.125157155298808	0.365	0.387	1	"UBAC1"
"TGIF2-C20orf24"	0.772591148954633	-0.0189873857389939	0.769	0.757	1	"TGIF2-C20orf24"
"DHFR"	0.772615394012865	-0.00840468642526293	0.462	0.501	1	"DHFR"
"FCHO1"	0.772697605739808	0.0102206396150981	0.5	0.537	1	"FCHO1"
"AZIN2"	0.772802062270014	0.0179073791672066	0.462	0.527	1	"AZIN2"
"HIST1H3I"	0.772804074813126	0.049507455337221	0.327	0.374	1	"HIST1H3I"
"MBLAC1"	0.772823133256116	-0.0157591653796095	0.423	0.376	1	"MBLAC1"
"YAP1"	0.772837330041232	-0.0523433007096611	0.404	0.425	1	"YAP1"
"MRPS27"	0.772871736774108	0.02654889102915	0.788	0.828	1	"MRPS27"
"SALL1"	0.772915041009777	-0.0101011264267669	0.096	0.112	1	"SALL1"
"PSMB6"	0.772934475701539	-0.0290534759205503	0.192	0.211	1	"PSMB6"
"PPP4R3B"	0.772978884417531	-0.00380817039762094	0.846	0.829	1	"PPP4R3B"
"KLF14"	0.773084026497911	0.0381633297934993	0.096	0.113	1	"KLF14"
"COL28A1"	0.773144689364542	0.016061944125967	0.5	0.479	1	"COL28A1"
"LONP1"	0.773172760198686	-0.0182526707963655	0.462	0.502	1	"LONP1"
"FAM162A"	0.773244717169378	0.0396671775688533	0.538	0.577	1	"FAM162A"
"RSPH6A"	0.773362282256321	-0.0285261116764083	0.327	0.352	1	"RSPH6A"
"ATG14"	0.773365266868771	-0.00721780239336267	0.462	0.506	1	"ATG14"
"TSPYL1"	0.773375897714813	-0.0448171739714122	0.519	0.569	1	"TSPYL1"
"ALDOA"	0.773377848731019	-0.0667432444757283	0.596	0.59	1	"ALDOA"
"MYBPC2"	0.773391405211415	0.0830817987375865	0.25	0.277	1	"MYBPC2"
"BMP8A"	0.773414362639856	-0.0481251966011524	0.269	0.285	1	"BMP8A"
"MTCP1"	0.773483985323008	0.0261354666288211	0.385	0.387	1	"MTCP1"
"SUPT5H"	0.773556342585184	0.0593165733106006	0.5	0.53	1	"SUPT5H"
"HIST1H4J"	0.77357303217099	-0.0129183731493102	0.096	0.111	1	"HIST1H4J"
"PLBD2"	0.773590863713932	0.0826637019459329	0.385	0.458	1	"PLBD2"
"GYPE"	0.773617629321909	-0.0040462948494927	0.192	0.22	1	"GYPE"
"FEZ2"	0.773733513571588	-0.000709559601304921	0.596	0.654	1	"FEZ2"
"HIST2H2BE"	0.773738538872078	0.00950766350593679	0.692	0.755	1	"HIST2H2BE"
"ITGB3"	0.773828629279234	0.0576557928501607	0.327	0.316	1	"ITGB3"
"KANK4"	0.773845229902167	0.0319842606506646	0.423	0.481	1	"KANK4"
"SMCO4"	0.773900752194525	0.013037228275768	0.596	0.607	1	"SMCO4"
"RPS2"	0.773914601452407	0.000419745332463251	0.288	0.274	1	"RPS2"
"SREK1IP1"	0.774115894036979	0.0165502912828245	0.5	0.521	1	"SREK1IP1"
"AC003005.4"	0.774149681214859	0.0581114661527796	0.308	0.305	1	"AC003005.4"
"UGGT1"	0.774227507198505	-0.0158746146435272	0.712	0.712	1	"UGGT1"
"MAST1"	0.774235683514445	0.0360899903691163	0.462	0.519	1	"MAST1"
"RRAGC"	0.774248964519552	0.0180232768185954	0.423	0.407	1	"RRAGC"
"GNG8"	0.774304032817764	-0.0308809415695076	0.154	0.166	1	"GNG8"
"ZNF284"	0.774386531800905	-0.0116552800943924	0.135	0.15	1	"ZNF284"
"RILP"	0.774387615468553	0.0667680099376244	0.327	0.335	1	"RILP"
"ARF6"	0.774417300346218	-0.00450377413218617	0.5	0.461	1	"ARF6"
"SET"	0.774427339778609	0.0376633845973743	0.481	0.488	1	"SET"
"ABTB1"	0.774613034214476	0.0714012665054987	0.269	0.267	1	"ABTB1"
"EDC4"	0.774628129811923	0.00434764884265082	0.231	0.216	1	"EDC4"
"YWHAH"	0.774677720259465	0.0339671800205117	0.346	0.334	1	"YWHAH"
"CRYGD"	0.77468560800917	0.00933949331069789	0.192	0.219	1	"CRYGD"
"TSC22D4"	0.774711117413321	-0.0312109272747768	0.442	0.478	1	"TSC22D4"
"AC023283.1"	0.774764804936096	-0.0524800143684891	0.231	0.241	1	"AC023283.1"
"ATRAID"	0.774781545800346	-0.00429595218774786	0.365	0.391	1	"ATRAID"
"PPP2R3B"	0.774844306064593	0.114844102024259	0.558	0.555	1	"PPP2R3B"
"PGPEP1"	0.774897165867582	0.111995720026739	0.308	0.295	1	"PGPEP1"
"SRC"	0.774936106712073	0.0246794302439296	0.596	0.597	1	"SRC"
"BLMH"	0.77508226680646	-0.0273901977209987	0.231	0.255	1	"BLMH"
"RAB24"	0.77515193670143	0.041429868182443	0.231	0.228	1	"RAB24"
"STOML1"	0.775176327275361	-0.0632357713076084	0.577	0.611	1	"STOML1"
"TMEM178B"	0.775301465031028	-0.0568106693712727	0.615	0.607	1	"TMEM178B"
"LRRC59"	0.77534206246649	0.00965311835356647	0.288	0.329	1	"LRRC59"
"EBNA1BP2"	0.77541703675803	0.0593570377634189	0.5	0.494	1	"EBNA1BP2"
"NLRC5"	0.775433599084717	-0.0734731005078274	0.615	0.679	1	"NLRC5"
"TRPV6"	0.77554324883659	0.000258626152878222	0.154	0.18	1	"TRPV6"
"HTR3A"	0.775591572969786	-0.00558421319020308	0.096	0.112	1	"HTR3A"
"SLC25A20"	0.775609390403375	0.0138268359332757	0.346	0.353	1	"SLC25A20"
"BMP4"	0.775845294935141	0.0607469818801774	0.231	0.226	1	"BMP4"
"PDZD2"	0.775852701932772	-0.0235462590624684	0.923	0.935	1	"PDZD2"
"CCDC144A"	0.775866218658819	-0.0183186536118321	0.115	0.13	1	"CCDC144A"
"IFT80"	0.775874203566172	0.0118368860749176	0.788	0.771	1	"IFT80"
"CCDC36"	0.77598101401106	0.03241007773557	0.538	0.539	1	"CCDC36"
"NUTF2"	0.776028047448469	-0.0172950159295648	0.5	0.508	1	"NUTF2"
"PRICKLE4"	0.776043548179715	0.0540081713510909	0.462	0.544	1	"PRICKLE4"
"ACAD10"	0.776050131768646	0.0232995598140837	0.5	0.584	1	"ACAD10"
"MAP3K19"	0.776108535973054	0.0657187964297585	0.462	0.521	1	"MAP3K19"
"ERFE"	0.776133668952607	0.00137491623687191	0.212	0.201	1	"ERFE"
"PXK"	0.776244621762356	-0.0653899730782328	0.827	0.862	1	"PXK"
"SAMD9"	0.776283676938173	0.00798765485123354	0.346	0.33	1	"SAMD9"
"ERCC6"	0.776367016859036	0.0476320354666445	0.538	0.568	1	"ERCC6"
"GPD1"	0.776410481260791	0.0190398823390396	0.154	0.142	1	"GPD1"
"LST1"	0.776601862735194	-0.0211648200117643	0.25	0.275	1	"LST1"
"CLSTN1"	0.776607272555463	0.0170142896731869	0.558	0.562	1	"CLSTN1"
"PLK4"	0.776700748579718	-0.0389216995205176	0.423	0.466	1	"PLK4"
"LRP2"	0.776749311161399	0.139630776144713	0.673	0.68	1	"LRP2"
"DOCK4"	0.776760281498839	0.667453738214361	0.942	0.946	1	"DOCK4"
"EYA3"	0.776792368820198	-0.0604254464645957	0.596	0.618	1	"EYA3"
"BMPER"	0.776831846897064	0.0235013180859898	0.577	0.618	1	"BMPER"
"ANKRD11"	0.77693260368765	0.0305163312566892	0.981	0.959	1	"ANKRD11"
"NUCB2"	0.777378930231834	0.0348860748135658	0.865	0.875	1	"NUCB2"
"ZNF778"	0.777402325118587	0.0387979850539509	0.25	0.283	1	"ZNF778"
"RDH5"	0.77747960694382	-6.1054343335587e-05	0.135	0.121	1	"RDH5"
"AC003002.4"	0.777636511699308	0.0630353795984634	0.577	0.552	1	"AC003002.4"
"TNFRSF14"	0.777636765495984	0.0426528621247825	0.308	0.337	1	"TNFRSF14"
"KIF13A"	0.777689671976638	-0.0338535738237185	0.827	0.891	1	"KIF13A"
"GPA33"	0.77771068936459	-0.0471893765632043	0.712	0.757	1	"GPA33"
